Company,Contact Name,Title,Department,Direct Phone,Mobile Phone,Corporate Phone,Email,City,State,PostalCode,LastVerifiedDate,ConfidenceScore
,,,,,,,,,EVONIK INDUSTRIES		131 COUNTY ROAD 875	ETOWAH	TN	37331	423-263-2241						Yes	No	No	Scarlet Perez	475,,,
No Company Match,,,,,,,,,Evoqua Water Technologies	FRC	1828 Metcalf Ave	Thomasville	GA	31792	229-226-5733		100 to 249	100,,,
,,,,,,,,,EVOQUA WATER TECHNOLOGIES LLC		1095 WINDWARD RIDGE PKWY STE 130	Alpharetta	GA	30005	(800) 466-7873						Yes	No	No	Joshua Bagley	0008M,,,
,,,,,,,,,FAB CON		6111 W HWY 13	SAVAGE	MN	55378					2389	Other Specialty Trade Contractors	Yes	No	No	Marla Bailey	754,,,
,,,,,,,,,FABCON INC		6113 HWY 13 W	SAVAGE	MN	55378	952-882-7207				2389	Other Specialty Trade Contractors	Yes	No	No	Marla Bailey	754,,,
No Company Match,,,,,,,,,Fairburn Ready Mix		195 Peggy Ln	Tyrone	GA	30290	770-964-7886		10 to 19	10,,,
,,,,,,,,,Fairburn Ready Mix		37 Pine Cres	Newnan	GA	30265	770-251-8266				3273	Cement and Concrete Product Manufacturing	Yes	No	Yes	Richard Esdaile	201,,,
No Company Match,,,,,,,,,Fairburn Ready Mix Concrete		402 Dividend Dr	Peachtree City	GA	30269	770-487-7769		10 to 19	10,,,
,,,,,,,,,Fairburn Ready Mix Griffin Plant		105 Liberty Rd	MCDONOUGH	GA	30252	(470) 572-1129						Yes	No	No	Richard Esdaile	201,,,
No Company Match,,,,,,,,,Fairburn Ready Mix Inc		387 Bay St Ne	Fairburn	GA	30213	770-964-7886		1 to 4	2,,,
,,,,,,,,,Fairburn Ready Mix Jenkinsburgh		2420 Highway 42	JENKINSBURG	GA	30234	(470) 572-1129						Yes	No	No	Richard Esdaile	201,,,
,,,,,,,,,Fairplay Towing & Recovery		13071 Veterans Meml Hwy # B	Douglasville	GA	30134	770-489-1453		1 to 4	1 - 1,,,
Legislative,,,,,,,,,Faribault Public Works	MAM; FRC	1200 Belview Ave	Faribault	MN	55021	507-333-0371		20 to 49	10,,,
Legislative,,,,,,,,,Faribault Sewage Treatment	MAM; FRC	214 Ne 14th St	Faribault	MN	55021	507-334-8696		5 to 9	20,,,
,,,,,,,,,FARM BOYS/ PETERSON FARMS		12095 CO RD 71	PARKERS PRAIRIE	MN	56361	218-639-0306						Yes	No	No	Caroline Horvath	0032K,,,
,,,,,,,,,Farstad Oil		911 8th Ave NW #2	WEST FARGO	ND	58078	(701) 280-1200				4247	Petroleum and Petroleum Products Merchant Wholesalers	Yes	No	No	Matthew Koshiol	0034K,,,
,,,,,,,,,Federal-Mogul Corp	FRC; KAM	520 N 8th St	Lake City	MN	55041	651-345-4541		500 to 999	100,,,
,,,,,,,,,FedEx Ground		7585 Factory Shoals Rd	Austell	GA	30168	678-945-2921						Yes	No	No	Taylor Piatt	0037K,,,
,,,,,,,,,FEDEX GROUND		550 BRASELTON PARKWAY	BRASELTON	GA	30517	(706) 471-5000						Yes	No	Yes	Michael Joseph	258,,,
,,,,,,,,,FEDEX GROUND		4644 S PARK BLVD FXG	ELLENWOOD	GA	30294							Yes	No	No	Chris Falcone	201,,,
No Company Match,,,,,,,,,Fedex Ground		4665 Southpark Blvd	Ellenwood	GA	30294	716-879-1075		20 to 49	40,,,
,,,,,,,,,FedEx Ground		6265 Atlantic Blvd	Norcross	GA	30071	678-221-7085						Yes	Yes	Yes	Joseph Paglia	258,,,
,,,,,,,,,FedEx Ground		1675 Airport Rd NW	Kennesaw	GA	30144	678-290-7090				4841	General Freight Trucking	Yes	Yes	No	Kaitlin Cox	71,,,
,,,,,,,,,Fedex Ground		3120 Anvil Block Rd	Ellenwood	GA	30294							Yes	Yes	No	Chris Falcone	201,,,
,,,,,,,,,FedEx Ground		14005 Driver Ave	Rosemount	MN	55068	(612) 297-8398						Yes	No	No	Timothy Litwin	754,,,
,,,,,,,,,FEDEX GROUND ROGERS	FRC	PRIMARY_ADDRESS_1	Rogers	MN	55374	651-925-6512						Yes	No	Yes	Peter Andrews	470,,,
Data Processing,,,,,,,,,Fedex Internet Tech Corp	FRC	7 Long Lake Rd	St Paul	MN	55115	651-239-1897		1 to 4	5,,,
Public Relations,,,,,,,,,Fedex Ship Center		4510 Airport Approach Rd	Duluth	MN	55811			20 to 49	40,,,
and Related Services	Yes	No	Yes	Banton Price	475,,,,,,,,,Fedex Ship Center		6023 Century Oaks Dr	Chattanooga	TN	37416			100 to 249	100,,,
,,,,,,,,,FEDEX SMARTPOST INC		9300 REVERE LN N	MAPLE GROVE	MN	55369	763-493-7864				4841	General Freight Trucking	Yes	No	No	Peter Andrews	470,,,
,,,,,,,,,FERGUSON FIRE & FABRICATI		3104 49TH AVE N	BROOKLYN CENTER	MN	55429	612-378-7999				4236	Household Appliances and Electrical and Electronic Goods Merchant Wholesalers	Yes	No	No	Ashley Douglas	470,,,
No Company Match,,,,,,,,,Ferguson Fire & Fabrication	FRC	600 Great Southwest Pkwy Sw	Atlanta	GA	30336	404-214-0322		10 to 19	5,,,
No Company Match,,,,,,,,,Ferguson Waterworks	FRC	6145 Buffington Rd	College Park	GA	30349	770-774-3247		5 to 9	5,,,
,,,,,,,,,Ferroglobe	FRC; CMAM	101 Garner Road	BRIDGEPORT	AL	35740	(256) 495-2285				2122	Metal Ore Mining	Yes	No	No	Scarlet Perez	475,,,
,,,,,,,,,FHR - OPERATIONS		12555 CLARK RD	ROSEMOUNT	MN	55068					3241	Petroleum and Coal Products Manufacturing	Yes	No	Yes	Timothy Litwin	754,,,
,,,,,,,,,FHR Terminal Operation		12699 Clark Rd	Rosemount	MN	55068	651-437-0618						Yes	No	Yes	Timothy Litwin	754,,,
,,,,,,,,,FHR-Contractor Safety		13755 Clark Rd	Rosemount	MN	55068	651-438-1376						Yes	No	No	Timothy Litwin	754,,,
,,,,,,,,,FHR-Nomex Stockroom		12699 Clark Rd	Rosemount	MN	55068	651-438-1376						Yes	No	No	Timothy Litwin	754,,,
,,,,,,,,,Filet Of Chicken		146 Forest Pkwy	Forest Park	GA	30297	404-361-2201		250 to 499	100,,,
,,,,,,,,,FINISHING BRANDS		4131 PHEASANT RIDGE DR NE	BLAINE	MN	55449					4249	Miscellaneous Nondurable Goods Merchant Wholesalers	Yes	No	No	Ashley Douglas	470,,,
,,,,,,,,,Firestone Metal Products Llc	FRC	1001 Lund Blvd	Anoka	MN	55303	763-576-9595		250 to 499	100,,,
Political,,,,,,,,,First District Association	FRC	101 S Swift Ave	LITCHFIELD	MN	55355	(320) 693-3236				8139	Business,,,
,,,,,,,,,First Source Worldwide Llc		413 Virgil Dr	Dalton	GA	30721	920-886-0444			1 - 1,,,
,,,,,,,,,FIRST STUDENT		6439 STILLWATER BLVD N	OAKDALE	MN	55128	651-777-2319						Yes	No	No	Christian Karalunas	0021M,,,
,,,,,,,,,First Student Training Ctr		11911 Champlin Dr	Champlin	MN	55316	763-421-2219		100 to 249	100,,,
,,,,,,,,,FLINT GROUP	KAM	1304 ARTHUR K BOLTON PKWY	GRIFFIN	GA	30223	404-276-2718						Yes	No	No	Richard Esdaile	201,,,
000+	3241	Petroleum and Coal Products Manufacturing	Yes	No	Yes	Timothy Litwin	754,,,,,,,,,Flint Hills Resources	FRC	12555 Clark Rd	Rosemount	MN	55068	651-437-0700		1,,,
No Company Match,,,,,,,,,Flint Hills Resources		2209 Childs Rd	St Paul	MN	55106	651-774-9763		5 to 9	5,,,
No Company Match,,,,,,,,,Flint Hills Resources		12101 Yosemite Ave S	Savage	MN	55378	952-894-8000		5 to 9	10,,,
,,,,,,,,,Flint Hills-Contractors		13775 Clark Rd	Rosemount	MN	55068	651-438-1376				3241	Petroleum and Coal Products Manufacturing	Yes	No	Yes	Timothy Litwin	754,,,
No Company Match,,,,,,,,,Foley Products		6141 US-78	Bremen	GA	30110	6788506112		50 to 99	40,,,
No Company Match,,,,,,,,,Foremost Farms Usa	FRC; KAM	100 Main St N	Clayton	WI	54004	715-948-2166		50 to 99	40,,,
,,,,,,,,,FORTIS COLLEGE-SMYRNA	MAM	2140 S Cobb Dr SE	Smyrna	GA	30080	770-980-0002		100 to 249	100,,,
No Company Match,,,,,,,,,FOSS MANUFACTURING	FRC	243 Huffaker Road NW	Rome	GA	30165	706-622-2708		20 to 49	40,,,
No Company Match,,,,,,,,,Fra-Dor Landscape Supply Inc		Needs Updated	St Paul	MN	55127	651-481-9331		20 to 49	40,,,
No Company Match,,,,,,,,,Freeman Gas Co	FRC	72 Crossing Dr	Blairsville	GA	30512	706-781-1669		10 to 19	20,,,
No Company Match,,,,,,,,,Freeman Gas Co	FRC	200 Old Highway 5 S	Ellijay	GA	30540	706-273-2378		5 to 9	10,,,
No Company Match,,,,,,,,,Freeman Gas Co	FRC	57 Highway 2	Blue Ridge	GA	30513	706-632-1951		5 to 9	5,,,
,,,,,,,,,Freudenberg-Nok Gp		1 Nok Dr	Cleveland	GA	30528	706-865-1665		250 to 499	100,,,
,,,,,,,,,Freudenberg-Nok Gp	FRC	1618 Lukken Industrial Dr W	Lagrange	GA	30240	706-884-6111		250 to 499	100,,,
No Company Match,,,,,,,,,Frischkorn Inc		1251 New Savannah Rd	Augusta	GA	30901	706-724-2555		10 to 19	20,,,
,,,,,,,,,Frito Lay		1200 State Highway 247	Kathleen	GA	31047	478-987-6250				3119	Other Food Manufacturing	Yes	Yes	Yes	Peyton James	0058P,,,
,,,,,,,,,Fuel South		2451 Allen Rd	Macon	GA	31205	(418) 214-4193						Yes	Yes	No	Peyton James	0058P,,,
,,,,,,,,,Fuel South		4831 Bonny Oaks Drive	Chattanooga	TN	37416	(423) 201-5235						Yes	No	No	Banton Price	475,,,
,,,,,,,,,GA TECH EHS HAZARDOUS MAT		793 MARIETTA ST NW	ATLANTA	GA	30318							Yes	No	Yes	Ryan Burns	0037K,,,
,,,,,,,,,GA TECH/CHEM/BIOCHEM-BOGG		777 STEWART SW AVE	ATLANTA	GA	30310	404-894-6000						Yes	No	No	Jeremy Hill	0037K,,,
,,,,,,,,,GA TECH/CHEM-BIOCHEMISTRY		901 ATLANTIC DR NW	ATLANTA	GA	30332	404-894-6077						Yes	No	No	Franco Palazzo	71,,,
,,,,,,,,,GAF		502 JIMPS RD	STATESBORO	GA	30458	912 486 2700						Yes	No	No	Brandi Collins	220,,,
,,,,,,,,,GAF		5775 Bethelview Rd	Cumming	GA	30040	678-513-7242						Yes	No	No	Andrew Bezek	0008M,,,
,,,,,,,,,Gainesville Ga Fresh- Pilgrims		949 Queen City Parkway	GAINESVILLE	GA	30507	(770) 533-4819						Yes	No	No	Michael Joseph	258,,,
No Company Match,,,,,,,,,Gary Carlson Equipment		10720 Mankato St Ne	Minneapolis	MN	55449	763-792-9123		10 to 19		4238	Machinery,,,
No Company Match,,,,,,,,,Gas Inc		103 Durham St	Dallas	GA	30132	770-445-2771		5 to 9	5,,,
No Company Match,,,,,,,,,Gas Inc		5500 Ball Ground Hwy	Ball Ground	GA	30107	770-720-1378		5 to 9	5,,,
No Company Match,,,,,,,,,Gas Inc		1725 S Dixie Hwy	Dalton	GA	30720	706-278-3504		5 to 9	10,,,
No Company Match,,,,,,,,,Gas Inc		2573 Highway 411 Se	Fairmount	GA	30139	706-337-6030		5 to 9	10,,,
,,,,,,,,,Gas Incorporated		1720 Joe Frank Harris Parkway	Cartersville	GA	30120	(770) 382-0388						Yes	No	No	Mason Ramsey	71,,,
,,,,,,,,,Gas Incorporated		1136 MERIWETHER STREET	GRIFFIN	GA	30224	(770) 653-9909				4543	Direct Selling Establishments	Yes	No	No	Richard Esdaile	201,,,
,,,,,,,,,Gaylor Electric	CMAM	335 Riverside Pkwy SW	Austell	GA	30168	(317) 214-6300						Yes	No	No	Taylor Piatt	0037K,,,
,,,,,,,,,GCDWR (CROOKED CREEK)		6557 PLANT DR	NORCROSS	GA	30092	678-376-6716						Yes	No	No	Joshua Bagley	0008M,,,
No Company Match,,,,,,,,,GCDWR (LANIER FILTER PLAN	MAM	2590 SOUTH WATERWORKS RD	BUFORD	GA	30518	678-376-6802				9211	Executive,,,
No Company Match,,,,,,,,,GCDWR (SHOAL CREEK)	MAM	1755 BUFORD DAM RD	BUFORD	GA	30518	678-376-6802				9211	Executive,,,
No Company Match,,,,,,,,,GCDWR (YELLOW RIVER)	MAM	858 TOM SMITH RD SW	LILBURN	GA	30047	678-376-6863				9211	Executive,,,
No Company Match,,,,,,,,,GCP APPLIED TECHNOLOGIES		101 FRANK DICKINSON DR	CALHOUN	GA	30701	706-671-2758				5416	Management,,,
No Company Match,,,,,,,,,GCP Applied Technologies		733 Laney Walker Blvd	Augusta	GA	30901	706-849-6749		5 to 9	5,,,
,,,,,,,,,Ge Energy		5035 Peachtree Blvd	Atlanta	GA	30341	770-452-4800		50 to 99	100,,,
,,,,,,,,,GEDIA		290 Nexus Dr	Dalton	GA	30721	7066719182				3363	Motor Vehicle Parts Manufacturing	Yes	No	No	Scarlet Perez	475,,,
,,,,,,,,,Gene Cantrell L/A		100 Rus Dr	Calhoun	GA	30703	770-684-7620				3339	Other General Purpose Machinery Manufacturing	Yes	No	Yes	Mason Ramsey	71,,,
,,,,,,,,,General Mills Inc	CMAM	15200 Industrial Park Blvd Ne	Covington	GA	30014	770-784-2500		250 to 499	100,,,
No Company Match,,,,,,,,,General Shale		121 Turner Bend Rd Sw	Rome	GA	30165	706-802-1401		50 to 99	2,,,
No Company Match,,,,,,,,,General Steel Inc	CMAM	4131 Broadway	Macon	GA	31206	478-746-2794		50 to 99	40,,,
,,,,,,,,,Genesis of Atlanta		5917 Peachtree Blvd	ATLANTA	GA	30341	(404) 402-7373						Yes	No	No	Joshua Bagley	0008M,,,
,,,,,,,,,GEORGIA BALER		41 RIVER CT SW	CARTERSVILLE	GA	30120	770-336-2046						Yes	No	No	Mason Ramsey	71,,,
No Company Match,,,,,,,,,Georgia Baler & Compactor		21 Barry Dr Ne	White	GA	30184	770-387-0948		20 to 49	40,,,
,,,,,,,,,Georgia Biomass Llc		3390 Industrial Blvd	Waycross	GA	31503			50 to 99	100,,,
and Professional Schools	Yes	No	No	Joseph Paglia	258,,,,,,,,,GEORGIA GWINNETT COLLEGE	MAM; FRC	1000 University Center Ln	Lawrenceville	GA	30043	678-407-5000		100 to 249	100,,,
,,,,,,,,,GEORGIA PACIFIC		3150 SYLVESTER HWY	ALBANY	GA	31705	229-338-7353		100 to 249				Yes	No	Yes	Andrew Carlton	438,,,
,,,,,,,,,GEORGIA PACIFIC		2861 MILLER RD	DECATUR	GA	30035					3219	Other Wood Product Manufacturing	Yes	No	No	Heather Forbes	201,,,
,,,,,,,,,Georgia Pacific		1400 Hwy 42	McDonough	GA	30252	(770)880-6521						Yes	No	No	Richard Esdaile	201,,,
,,,,,,,,,GEORGIA PACIFIC CHEMICALS		405 MAXWELL DR	ALBANY	GA	31701	229-435-3431				3222	Converted Paper Product Manufacturing	Yes	No	Yes	Andrew Carlton	438,,,
No Company Match,,,,,,,,,Georgia Western Inc		2275 Mccollum Pkwy Nw	Kennesaw	GA	30144	770-426-6070		10 to 19	2,,,
000+	9261	Administration of Economic Programs	Yes	No	No	Ryan Burns	0037K,,,,,,,,,Georgia World Congress Center	MAM; FRC	285 Andrew Young International Blvd NW	Atlanta	GA	30313	404-223-4000		1,,,
,,,,,,,,,Georgia-Pacific Corp		1400 Woodkraft Rd	Madison	GA	30650	706-752-1916		250 to 499	100,,,
,,,,,,,,,Georgia-Pacific Corp		4200 Old Tasso Rd Ne	Cleveland	TN	37312	423-478-2070		100 to 249	100,,,
No Company Match,,,,,,,,,Georgia-Pacific Corp		380 Mays Bridge Rd Sw	Rome	GA	30165	706-291-5459		10 to 19	10,,,
,,,,,,,,,Georgia-Pacific Corrugated		1745 Doug Barnard Pkwy	Augusta	GA	30906	706-798-7420		50 to 99	100,,,
No Company Match,,,,,,,,,Gerald Jones Mazda		4022 Washington Rd	Augusta	GA	30907	706-733-4140		20 to 49	2,,,
,,,,,,,,,Gerdau	FRC	384 Old Grassdale Rd Ne	Cartersville	GA	30121	770-387-3300		250 to 499	100,,,
No Company Match,,,,,,,,,Gerdau Ameristeel	FRC	800 Garfield Ave	Duluth	MN	55802	218-722-5614		20 to 49	40,,,
No Company Match,,,,,,,,,Gerdau Chattanooga		2912 S Market St	Chattanooga	TN	37410	423-648-4551		10 to 19	10,,,
No Company Match,,,,,,,,,Gestamp Chattanooga 3	FRC	4121 Jersey Pike	Chattanooga	TN	37421	423-661-8300		50 to 99	5,,,
,,,,,,,,,GEZOLAN - DIRECT SALES		4345 HAMILTON MILL RD	BUFORD	GA	30518	770-727-0702						Yes	Yes	No	Joshua Bagley	0008M,,,
No Company Match,,,,,,,,,GFL Environmental		3010 Mondovi Rd	Eau Claire	WI	54701	715-514-2995		10 to 19	10,,,
,,,,,,,,,GFL ENVIRONMENTAL		N14985 TIEMAN AVE	THORP	WI	54771							Yes	No	No	Tyler Lee	0016K,,,
,,,,,,,,,GFL Environmental		18 old brickyard road	PHENIX CITY	AL	36869	(334) 297-2140						Yes	No	No	Matthew Sprouse	256,,,
No Company Match,,,,,,,,,Gilbert Mechanical Contrs Inc		5251 W 74th St	Minneapolis	MN	55439	612-214-4174		1 to 4	2,,,
,,,,,,,,,Gilmer Companies		2050 Industrial	Macon	GA	31216	478-988-8108				4931	Warehousing and Storage	Yes	No	No	Peyton James	0058P,,,
,,,,,,,,,GMS		4083 BONSAL RD	CONLEY	GA	30288					3273	Cement and Concrete Product Manufacturing	Yes	Yes	No	Chris Falcone	201,,,
,,,,,,,,,GMS		7651 HAWKINSVILLE RD	MACON	GA	31216							Yes	No	No	Peyton James	0058P,,,
,,,,,,,,,Golden Boy Foods		155 Rip Wiley Rd	Fitzgerald	GA	31750	229-423-4098						Yes	No	Yes	Justin Spivey	220,,,
Equipment,,,,,,,,,Goldens Foundry		600 12th St	Columbus	GA	31901	706-571-2278		1 to 4	2,,,
,,,,,,,,,Gondolier Pizza **La 1220		427 Hwy 53 East SE	Calhoun	GA	30701	317-601-2365						Yes	No	No	Mason Ramsey	71,,,
,,,,,,,,,Gopher Resource Corp	FRC; KAM; CMAM	685 Yankee Doodle Rd	Eagan	MN	55121	651-405-2214				3314	Nonferrous Metal (except Aluminum) Production and Processing	Yes	No	Yes	Timothy Litwin	754,,,
No Company Match,,,,,,,,,Gordy'S Service Ctr		1983 Governor's Dr	Casselton	ND	58012	701-347-4586		20 to 49	5,,,
,,,,,,,,,Graco Inc	KAM	20500 David Koch Ave	Rogers	MN	55374	612-623-6000		250 to 499	100,,,
,,,,,,,,,Graco Inc	FRC; KAM	1201 Lund Blvd	Anoka	MN	55303	763-576-8053		100 to 249	100,,,
,,,,,,,,,GRAMMER INDUSTRIES		4727 MIKE PADGETT HWY	AUGUSTA	GA	30906							Yes	Yes	No	Oscar Jessup	219,,,
000+	3121	Beverage Manufacturing	Yes	No	No	Timothy Litwin	754,,,,,,,,,Great Lakes Coca-Cola Bottling	GAM; FRC; KAM; EGAM	2750 Eagandale Blvd	St Paul	MN	55121	651-454-5460		1,,,
No Company Match,,,,,,,,,Great Lakes Petroleum	KAM	4171 Winters Chapel Rd	Atlanta	GA	30360	770-457-7688		5 to 9	10,,,
,,,,,,,,,GREDE	FRC	5200 FOUNDRY CIR	SAINT CLOUD	MN	56303	(320) 255-5200				3315	Foundries	Yes	No	No	Caroline Horvath	0032K,,,
,,,,,,,,,GREEN CARBON		145 NORTH AVE NE	ROME	GA	30161	706-235-9781						Yes	No	Yes	Mason Ramsey	71,,,
,,,,,,,,,GREENCORE		5301 12TH AVE E	SHAKOPEE	MN	55379							Yes	No	No	Isaac Hennen	0002K,,,
,,,,,,,,,GRE-HERC LLC		505 6TH AVE N	MINNEAPOLIS	MN	55405	612-333-9423						Yes	No	No	Ashley Douglas	470,,,
and Shipping Container Manufacturing	Yes	Yes	Yes	Heather Forbes	201,,,,,,,,,GREIF,,,
,,,,,,,,,Griffin Industries-Dar Pro		508 Us Highway 80 E	Dublin	GA	31027	478-272-7340		50 to 99	100,,,
,,,,,,,,,Griffith Laboratories		6601 Griffith Way	Atlanta	GA	30303	770-484-2581		5 to 9		3119	Other Food Manufacturing	Yes	No	No	Ryan Burns	0037K,,,
Equipment,,,,,,,,,H&E Equipment Svc Inc		4132 Jersey Pike	Chattanooga	TN	37421	423-499-7700		20 to 49	40,,,
,,,,,,,,,Handcock & Sons	FRC	4010 Ga Highway 33 S	Doerun	GA	31744	229-776-3060		1 to 4	1 - 1,,,
Public Order,,,,,,,,,Haralson County Fire Dept	MAM; FRC	3977 Georgia Highway 120	Buchanan	GA	30113	770-646-1925		10 to 19	40,,,
,,,,,,,,,HARRIS CALORIFIC	KAM	2345 MURPHY BLVD	GAINESVILLE	GA	30504	770) 536-8801				3339	Other General Purpose Machinery Manufacturing	Yes	No	No	Michael Joseph	258,,,
000+	3116	Animal Slaughtering and Processing	Yes	No	No	Brett Johns	258,,,,,,,,,Harrison Poultry Inc	FRC; CMAM	107 Star St E	Bethlehem	GA	30620	770-867-7511		1,,,
No Company Match,,,,,,,,,Hayden Murphy		9301 E Bloomington Fwy	Minneapolis	MN	55420	952-884-2301		20 to 49	40,,,
,,,,,,,,,HB FULLER		1799 KIMBERLY PARK DR	DALTON	GA	30720							Yes	No	No	Scarlet Perez	475,,,
Coating,,,,,,,,,Hb Fuller Co	FRC	12110 Harland Dr Ne	Covington	GA	30014	770-385-6617		20 to 49	40,,,
Coating,,,,,,,,,Hb Fuller Co	FRC	5220 Main St Ne	Minneapolis	MN	55421	651-236-1600		20 to 49	40,,,
Coating,,,,,,,,,Hb Fuller Co	FRC	2333 Fuller Way	Tucker	GA	30084	770-414-3700		20 to 49	40,,,
No Company Match,,,,,,,,,HD SUPPLY WHITE CAP		107 OTTLEY DR. NE	ATLANTA	GA	30324					4238	Machinery,,,
,,,,,,,,,Heartland Corn Products	FRC	53331 State Highway 19	Winthrop	MN	55396	507-647-5001		50 to 99	100,,,
and Commercial Refrigeration Equipment Manufacturing	Yes	Yes	No	Richard Esdaile	201,,,,,,,,,HEAT CRAFT INC.		2175 W Park Place Blvd	Stone Mountain	GA	30087					3334	Ventilation,,,
Scientific,,,,,,,,,Heckler & Koch Defense Inc	FRC	5675 Transport Blvd # 200	Columbus	GA	31907	706-568-1906		20 to 49	2,,,
No Company Match,,,,,,,,,Heidelberg Cement		6555 Button Gwinnett Dr	Atlanta	GA	30340	770-840-9855		5 to 9	10,,,
,,,,,,,,,Heidelberg Materials		15990 E Cherokee Dr	Ball Ground	GA	30107	(470) 281-1607						Yes	No	No	Landon Dixon	71,,,
,,,,,,,,,Heidelberg Materials		4957 Highway 41 S	Bolingbroke	GA	31046	(478- 993-9004						Yes	No	No	Peyton James	0058P,,,
No Company Match,,,,,,,,,Helena Industries Inc	CMAM	1198 Us Highway 280 W	Cordele	GA	31015	229-273-9540		10 to 19	20,,,
No Company Match,,,,,,,,,Helton Electric		745 Industrial Dr	Sandersville	GA	31082	478-553-0054		10 to 19	2,,,
,,,,,,,,,HENKEL		301 Washington St W	Cannon Falls	MN	55009	(507) 263-3766						Yes	No	No	Timothy Litwin	754,,,
Coating,,,,,,,,,Henkel Corp	FRC	923 Mauldin Rd Nw	Calhoun	GA	30701	706-629-5661		10 to 19	20,,,
No Company Match,,,,,,,,,Hennepin County Minnesota		600 10th Ave S	Minneapolis	MN	55415	612-348-3000		1 to 4	1,,,
,,,,,,,,,Hennessy Collision	KAM	5849B Peachtree Rd	ATLANTA	GA	30341	(404) 387-9852						Yes	No	No	Joshua Bagley	0008M,,,
No Company Match,,,,,,,,,Hepaco Inc	KAM	4131 S Creek Rd	Chattanooga	TN	37421	704-598-9782		5 to 9	5,,,
No Company Match,,,,,,,,,Herc Rentals		1624 James P Rodgers Dr	Valdosta	GA	31601	229-244-8301		5 to 9	2,,,
,,,,,,,,,Herc Rentals		5230 Feldwood Rd	ATLANTA	GA	30349	(678) 794-4669						Yes	Yes	No	Ryan Burns	0037K,,,
and Supplies Merchant Wholesalers	Yes	No	No	Peter Andrews	470,,,,,,,,,Herc U Lift Inc	CMAM	5655 Highway 12 # 69	Maple Plain	MN	55359	763-479-2501		100 to 249	100,,,
,,,,,,,,,Herculift		6225 Fairfax Way	FARIBAULT	MN	55021	(612) 965-4648						Yes	No	No	Isaac Hennen	754,,,
No Company Match,,,,,,,,,Heritage Breeders Llc	FRC	8063 S Highway 27	Trion	GA	30753	706-638-1250		20 to 49	2,,,
No Company Match,,,,,,,,,HERMANTOWN CITY OF PUBLIC	MAM	4971 LIGHTNING DRIVE	HERMANTOWN	MN	55811					9211	Executive,,,
,,,,,,,,,HEROLD PRECISION METALS LLC		1370 HAMMOND RD	DELLWOOD	MN	55110							Yes	No	Yes	Briana Miller	0021M,,,
,,,,,,,,,HIAB INC-SERVICE	KAM	5865 HWY 5	DOUGLASVILLE	GA	30135	770-949-1007						Yes	No	Yes	Taylor Piatt	0037K,,,
No Company Match,,,,,,,,,Highland Sanitation	FRC	1811 Century Ave	Newport	MN	55055	651-458-0043		20 to 49	40,,,
No Company Match,,,,,,,,,Highway Transport Chemical	KAM	1917 W Polymer Dr	Chattanooga	TN	37421	423-892-7890		20 to 49	20,,,
,,,,,,,,,Hillman		6739 New Calhoun Hwy NE	ROME	GA	30161	(706) 295-3770						Yes	No	No	Mason Ramsey	71,,,
,,,,,,,,,HIWASSEE PAVING		2B PELICAN DR	CHATTANOOGA	TN	37416	423-618-8430						Yes	No	Yes	Banton Price	475,,,
,,,,,,,,,HMF Express		11650 Hudson Rd #100	Saint Paul	MN	55129	(910) 604-2659						No	No	No	Christian Karalunas	0021M,,,
,,,,,,,,,HMF Express		2684 Peachtree Square	ATLANTA	GA	39901	9104521845						Yes	No	No	Joshua Bagley	0008M,,,
,,,,,,,,,HMONG AMER PART - ACKER S		755 RICE STREET	ST PAUL	MN	55117							Yes	No	Yes	Robert Beerling	0021M,,,
,,,,,,,,,HOIST & CRANE		4272 PIO NONO AVE	MACON	GA	31206	904-620-0017						Yes	No	No	Peyton James	0058P,,,
,,,,,,,,,Hoist & Crane SVC Group		4278 Mike Padgett Hwy	Augusta	GA	30906	(980) 425-9183						Yes	No	No	Oscar Jessup	219,,,
and Paperboard Mills	Yes	No	No	Peyton James	0058P,,,,,,,,,Hollingsworth & Vose Co	KAM; CMAM	106 Industrial Blvd	Hawkinsville	GA	31036	478-783-3200		100 to 249	100,,,
,,,,,,,,,Hollis Transport Agency		4515 Cantrell Rd	Flowery Branch	GA	30542	770-965-1790				4842	Specialized Freight Trucking	Yes	No	No	Michael Joseph	258,,,
No Company Match,,,,,,,,,Holmes Welding Inc		213 Boring Dr	Dalton	GA	30721	706-279-3301		10 to 19	5,,,
Electromedical,,,,,,,,,Honeywell	FRC	12001 Highway 55	Minneapolis	MN	55441	763-954-2301		100 to 249	100,,,
Electromedical,,,,,,,,,Honeywell Aerospace		660 Engineering Dr	Norcross	GA	30092	770-263-9200		250 to 499	100,,,
,,,,,,,,,Hood Packaging		390 Southwell Blvd	Tifton	GA	31794	229-386-8900		100 to 249	100,,,
,,,,,,,,,Hoshizaki America Inc		618 Highway 74 S	Peachtree City	GA	30269	770-487-2331		500 to 999	100,,,
,,,,,,,,,Hostess Brands Llc	CMAM	1969 Victory Dr	Columbus	GA	31901	706-257-7000		100 to 249	100,,,
,,,,,,,,,House of Raeford		1151 E Pine St	Vienna	GA	31092	(229) 268-3400						Yes	No	No	Andrew Carlton	438,,,
,,,,,,,,,Hubbell Power Systems Inc		1850 Richland Ave E	Aiken	SC	29801	803-648-8386		250 to 499	100,,,
